64,101,USD,INR,10000,800000,2024-5-28,2024,5,28,28
65,101,USD,INR,10000,800000,2024-5-25,2024,5,25,25
66,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
67,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
68,102,USD,INR,10000,800000,2024-5-19,2024,5,19,19
69,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
70,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
71,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
72,100,USD,INR,10000,800000,2024-5-09,2024,5,9,09
73,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
74,101,USD,INR,10000,800000,2024-5-23,2024,5,23,23
75,101,USD,INR,10000,800000,2024-5-20,2024,5,20,20
76,101,USD,INR,10000,800000,2024-5-08,2024,5,8,08
77,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
78,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
79,102,USD,INR,10000,800000,2024-5-25,2024,5,25,25
80,100,USD,INR,10000,800000,2024-5-08,2024,5,8,08
81,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
82,100,USD,INR,10000,800000,2024-5-28,2024,5,28,28
83,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
84,101,USD,INR,10000,800000,2024-5-17,2024,5,17,17
85,101,USD,INR,10000,800000,2024-5-18,2024,5,18,18
86,101,USD,INR,10000,800000,2024-5-10,2024,5,10,10
87,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
88,102,USD,INR,10000,800000,2024-5-12,2024,5,12,12
89,102,USD,INR,10000,800000,2024-5-27,2024,5,27,27
90,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
91,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
92,100,USD,INR,10000,800000,2024-5-08,2024,5,8,08
93,100,USD,INR,10000,800000,2024-5-20,2024,5,20,20
94,101,USD,INR,10000,800000,2024-5-27,2024,5,27,27
95,101,USD,INR,10000,800000,2024-5-03,2024,5,3,03
96,101,USD,INR,10000,800000,2024-5-02,2024,5,2,02
97,102,USD,INR,10000,800000,2024-5-17,2024,5,17,17
98,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
99,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
100,100,USD,INR,10000,800000,2024-5-22,2024,5,22,22
101,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
102,100,USD,INR,10000,800000,2024-5-06,2024,5,6,06
103,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
104,101,USD,INR,10000,800000,2024-5-03,2024,5,3,03
105,101,USD,INR,10000,800000,2024-5-08,2024,5,8,08
106,101,USD,INR,10000,800000,2024-5-28,2024,5,28,28
107,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
108,102,USD,INR,10000,800000,2024-5-02,2024,5,2,02
109,102,USD,INR,10000,800000,2024-5-14,2024,5,14,14
110,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
111,100,USD,INR,10000,800000,2024-5-09,2024,5,9,09
112,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
113,100,USD,INR,10000,800000,2024-5-19,2024,5,19,19
114,101,USD,INR,10000,800000,2024-5-12,2024,5,12,12
115,101,USD,INR,10000,800000,2024-5-09,2024,5,9,09
116,101,USD,INR,10000,800000,2024-5-15,2024,5,15,15
117,102,USD,INR,10000,800000,2024-5-03,2024,5,3,03
118,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
119,102,USD,INR,10000,800000,2024-5-21,2024,5,21,21
120,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
121,100,USD,INR,10000,800000,2024-5-26,2024,5,26,26
122,100,USD,INR,10000,800000,2024-5-03,2024,5,3,03
123,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
124,101,USD,INR,10000,800000,2024-5-28,2024,5,28,28
125,101,USD,INR,10000,800000,2024-5-09,2024,5,9,09
126,101,USD,INR,10000,800000,2024-5-28,2024,5,28,28
127,102,USD,INR,10000,800000,2024-5-29,2024,5,29,29
128,102,USD,INR,10000,800000,2024-5-28,2024,5,28,28
129,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
130,100,USD,INR,10000,800000,2024-5-26,2024,5,26,26
131,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
132,100,USD,INR,10000,800000,2024-5-30,2024,5,30,30
133,100,USD,INR,10000,800000,2024-5-22,2024,5,22,22
134,101,USD,INR,10000,800000,2024-5-22,2024,5,22,22
135,101,USD,INR,10000,800000,2024-5-01,2024,5,1,01
136,101,USD,INR,10000,800000,2024-5-26,2024,5,26,26
137,102,USD,INR,10000,800000,2024-5-15,2024,5,15,15
138,102,USD,INR,10000,800000,2024-5-15,2024,5,15,15
139,102,USD,INR,10000,800000,2024-5-21,2024,5,21,21
140,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
141,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
142,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
143,100,USD,INR,10000,800000,2024-5-25,2024,5,25,25
144,101,USD,INR,10000,800000,2024-5-20,2024,5,20,20
145,101,USD,INR,10000,800000,2024-5-13,2024,5,13,13
146,101,USD,INR,10000,800000,2024-5-25,2024,5,25,25
147,102,USD,INR,10000,800000,2024-5-22,2024,5,22,22
148,102,USD,INR,10000,800000,2024-5-02,2024,5,2,02
149,102,USD,INR,10000,800000,2024-5-15,2024,5,15,15
150,100,USD,INR,10000,800000,2024-5-16,2024,5,16,16
151,100,USD,INR,10000,800000,2024-5-03,2024,5,3,03
152,100,USD,INR,10000,800000,2024-5-12,2024,5,12,12
153,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
154,101,USD,INR,10000,800000,2024-5-19,2024,5,19,19
155,101,USD,INR,10000,800000,2024-5-21,2024,5,21,21
156,101,USD,INR,10000,800000,2024-5-06,2024,5,6,06
157,102,USD,INR,10000,800000,2024-5-16,2024,5,16,16
158,102,USD,INR,10000,800000,2024-5-01,2024,5,1,01
159,102,USD,INR,10000,800000,2024-5-26,2024,5,26,26
160,100,USD,INR,10000,800000,2024-5-27,2024,5,27,27
161,100,USD,INR,10000,800000,2024-5-09,2024,5,9,09
162,100,USD,INR,10000,800000,2024-5-08,2024,5,8,08
163,100,USD,INR,10000,800000,2024-5-03,2024,5,3,03
164,101,USD,INR,10000,800000,2024-5-02,2024,5,2,02
165,101,USD,INR,10000,800000,2024-5-06,2024,5,6,06
166,101,USD,INR,10000,800000,2024-5-26,2024,5,26,26
167,102,USD,INR,10000,800000,2024-5-17,2024,5,17,17
168,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
169,102,USD,INR,10000,800000,2024-5-07,2024,5,7,07
170,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
171,100,USD,INR,10000,800000,2024-5-09,2024,5,9,09
172,100,USD,INR,10000,800000,2024-5-07,2024,5,7,07
173,100,USD,INR,10000,800000,2024-5-24,2024,5,24,24
174,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
175,101,USD,INR,10000,800000,2024-5-30,2024,5,30,30
176,101,USD,INR,10000,800000,2024-5-24,2024,5,24,24
177,102,USD,INR,10000,800000,2024-5-08,2024,5,8,08
178,102,USD,INR,10000,800000,2024-5-09,2024,5,9,09
179,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
180,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
181,100,USD,INR,10000,800000,2024-5-15,2024,5,15,15
182,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
183,100,USD,INR,10000,800000,2024-5-30,2024,5,30,30
184,101,USD,INR,10000,800000,2024-5-29,2024,5,29,29
185,101,USD,INR,10000,800000,2024-5-04,2024,5,4,04
186,101,USD,INR,10000,800000,2024-5-03,2024,5,3,03
187,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
188,102,USD,INR,10000,800000,2024-5-14,2024,5,14,14
189,102,USD,INR,10000,800000,2024-5-27,2024,5,27,27
190,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
191,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
192,100,USD,INR,10000,800000,2024-5-15,2024,5,15,15
193,100,USD,INR,10000,800000,2024-5-22,2024,5,22,22
194,101,USD,INR,10000,800000,2024-5-19,2024,5,19,19
195,101,USD,INR,10000,800000,2024-5-10,2024,5,10,10
196,101,USD,INR,10000,800000,2024-5-12,2024,5,12,12
197,102,USD,INR,10000,800000,2024-5-27,2024,5,27,27
198,102,USD,INR,10000,800000,2024-5-22,2024,5,22,22
199,102,USD,INR,10000,800000,2024-5-28,2024,5,28,28
200,100,USD,INR,10000,800000,2024-5-19,2024,5,19,19
201,100,USD,INR,10000,800000,2024-5-15,2024,5,15,15
202,100,USD,INR,10000,800000,2024-5-24,2024,5,24,24
203,100,USD,INR,10000,800000,2024-5-06,2024,5,6,06
204,101,USD,INR,10000,800000,2024-5-30,2024,5,30,30
205,101,USD,INR,10000,800000,2024-5-11,2024,5,11,11
206,101,USD,INR,10000,800000,2024-5-12,2024,5,12,12
207,102,USD,INR,10000,800000,2024-5-08,2024,5,8,08
208,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
209,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
210,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
211,100,USD,INR,10000,800000,2024-5-12,2024,5,12,12
212,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
213,100,USD,INR,10000,800000,2024-5-04,2024,5,4,04
214,101,USD,INR,10000,800000,2024-5-06,2024,5,6,06
215,101,USD,INR,10000,800000,2024-5-09,2024,5,9,09
216,101,USD,INR,10000,800000,2024-5-14,2024,5,14,14
217,102,USD,INR,10000,800000,2024-5-15,2024,5,15,15
218,102,USD,INR,10000,800000,2024-5-17,2024,5,17,17
219,102,USD,INR,10000,800000,2024-5-02,2024,5,2,02
220,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
221,100,USD,INR,10000,800000,2024-5-18,2024,5,18,18
222,100,USD,INR,10000,800000,2024-5-05,2024,5,5,05
223,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
224,101,USD,INR,10000,800000,2024-5-29,2024,5,29,29
225,101,USD,INR,10000,800000,2024-5-05,2024,5,5,05
226,101,USD,INR,10000,800000,2024-5-04,2024,5,4,04
227,102,USD,INR,10000,800000,2024-5-01,2024,5,1,01
228,102,USD,INR,10000,800000,2024-5-14,2024,5,14,14
229,102,USD,INR,10000,800000,2024-5-03,2024,5,3,03
230,100,USD,INR,10000,800000,2024-5-05,2024,5,5,05
231,100,USD,INR,10000,800000,2024-5-20,2024,5,20,20
232,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
233,100,USD,INR,10000,800000,2024-5-12,2024,5,12,12
234,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
235,101,USD,INR,10000,800000,2024-5-06,2024,5,6,06
236,101,USD,INR,10000,800000,2024-5-14,2024,5,14,14
237,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
238,102,USD,INR,10000,800000,2024-5-19,2024,5,19,19
239,102,USD,INR,10000,800000,2024-5-02,2024,5,2,02
240,100,USD,INR,10000,800000,2024-5-22,2024,5,22,22
241,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
242,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
243,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
244,101,USD,INR,10000,800000,2024-5-09,2024,5,9,09
245,101,USD,INR,10000,800000,2024-5-10,2024,5,10,10
246,101,USD,INR,10000,800000,2024-5-17,2024,5,17,17
247,102,USD,INR,10000,800000,2024-5-15,2024,5,15,15
248,102,USD,INR,10000,800000,2024-5-24,2024,5,24,24
249,102,USD,INR,10000,800000,2024-5-28,2024,5,28,28
250,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
251,100,USD,INR,10000,800000,2024-5-24,2024,5,24,24
252,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
253,100,USD,INR,10000,800000,2024-5-04,2024,5,4,04
254,101,USD,INR,10000,800000,2024-5-18,2024,5,18,18
255,101,USD,INR,10000,800000,2024-5-30,2024,5,30,30
256,101,USD,INR,10000,800000,2024-5-01,2024,5,1,01
257,102,USD,INR,10000,800000,2024-5-24,2024,5,24,24
258,102,USD,INR,10000,800000,2024-5-11,2024,5,11,11
259,102,USD,INR,10000,800000,2024-5-04,2024,5,4,04
260,100,USD,INR,10000,800000,2024-5-07,2024,5,7,07
261,100,USD,INR,10000,800000,2024-5-16,2024,5,16,16
262,100,USD,INR,10000,800000,2024-5-20,2024,5,20,20
263,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
264,101,USD,INR,10000,800000,2024-5-21,2024,5,21,21
265,101,USD,INR,10000,800000,2024-5-20,2024,5,20,20
266,101,USD,INR,10000,800000,2024-5-20,2024,5,20,20
267,102,USD,INR,10000,800000,2024-5-30,2024,5,30,30
268,102,USD,INR,10000,800000,2024-5-16,2024,5,16,16
269,102,USD,INR,10000,800000,2024-5-02,2024,5,2,02
270,100,USD,INR,10000,800000,2024-5-16,2024,5,16,16
271,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
272,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
273,100,USD,INR,10000,800000,2024-5-24,2024,5,24,24
274,101,USD,INR,10000,800000,2024-5-23,2024,5,23,23
275,101,USD,INR,10000,800000,2024-5-29,2024,5,29,29
276,101,USD,INR,10000,800000,2024-5-24,2024,5,24,24
277,102,USD,INR,10000,800000,2024-5-30,2024,5,30,30
278,102,USD,INR,10000,800000,2024-5-19,2024,5,19,19
279,102,USD,INR,10000,800000,2024-5-19,2024,5,19,19
280,100,USD,INR,10000,800000,2024-5-02,2024,5,2,02
281,100,USD,INR,10000,800000,2024-5-21,2024,5,21,21
282,100,USD,INR,10000,800000,2024-5-03,2024,5,3,03
283,100,USD,INR,10000,800000,2024-5-27,2024,5,27,27
284,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
285,101,USD,INR,10000,800000,2024-5-29,2024,5,29,29
286,101,USD,INR,10000,800000,2024-5-13,2024,5,13,13
287,102,USD,INR,10000,800000,2024-5-17,2024,5,17,17
288,102,USD,INR,10000,800000,2024-5-03,2024,5,3,03
289,102,USD,INR,10000,800000,2024-5-15,2024,5,15,15
290,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
291,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
292,100,USD,INR,10000,800000,2024-5-16,2024,5,16,16
293,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
294,101,USD,INR,10000,800000,2024-5-11,2024,5,11,11
295,101,USD,INR,10000,800000,2024-5-28,2024,5,28,28
296,101,USD,INR,10000,800000,2024-5-22,2024,5,22,22
297,102,USD,INR,10000,800000,2024-5-04,2024,5,4,04
298,102,USD,INR,10000,800000,2024-5-21,2024,5,21,21
299,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
300,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
301,100,USD,INR,10000,800000,2024-5-25,2024,5,25,25
302,100,USD,INR,10000,800000,2024-5-26,2024,5,26,26
303,100,USD,INR,10000,800000,2024-5-08,2024,5,8,08
304,101,USD,INR,10000,800000,2024-5-14,2024,5,14,14
305,101,USD,INR,10000,800000,2024-5-29,2024,5,29,29
306,101,USD,INR,10000,800000,2024-5-15,2024,5,15,15
307,102,USD,INR,10000,800000,2024-5-29,2024,5,29,29
308,102,USD,INR,10000,800000,2024-5-13,2024,5,13,13
309,102,USD,INR,10000,800000,2024-5-02,2024,5,2,02
310,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
311,100,USD,INR,10000,800000,2024-5-03,2024,5,3,03
312,100,USD,INR,10000,800000,2024-5-09,2024,5,9,09
313,100,USD,INR,10000,800000,2024-5-28,2024,5,28,28
314,101,USD,INR,10000,800000,2024-5-15,2024,5,15,15
315,101,USD,INR,10000,800000,2024-5-26,2024,5,26,26
316,101,USD,INR,10000,800000,2024-5-02,2024,5,2,02
317,102,USD,INR,10000,800000,2024-5-17,2024,5,17,17
318,102,USD,INR,10000,800000,2024-5-30,2024,5,30,30
319,102,USD,INR,10000,800000,2024-5-13,2024,5,13,13
320,100,USD,INR,10000,800000,2024-5-26,2024,5,26,26
321,100,USD,INR,10000,800000,2024-5-21,2024,5,21,21
322,100,USD,INR,10000,800000,2024-5-21,2024,5,21,21
323,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
324,101,USD,INR,10000,800000,2024-5-30,2024,5,30,30
325,101,USD,INR,10000,800000,2024-5-18,2024,5,18,18
326,101,USD,INR,10000,800000,2024-5-02,2024,5,2,02
327,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
328,102,USD,INR,10000,800000,2024-5-11,2024,5,11,11
329,102,USD,INR,10000,800000,2024-5-28,2024,5,28,28
330,100,USD,INR,10000,800000,2024-5-05,2024,5,5,05
331,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
332,100,USD,INR,10000,800000,2024-5-13,2024,5,13,13
333,100,USD,INR,10000,800000,2024-5-30,2024,5,30,30
334,101,USD,INR,10000,800000,2024-5-30,2024,5,30,30
335,101,USD,INR,10000,800000,2024-5-13,2024,5,13,13
336,101,USD,INR,10000,800000,2024-5-13,2024,5,13,13
337,102,USD,INR,10000,800000,2024-5-11,2024,5,11,11
338,102,USD,INR,10000,800000,2024-5-21,2024,5,21,21
339,102,USD,INR,10000,800000,2024-5-22,2024,5,22,22
340,100,USD,INR,10000,800000,2024-5-30,2024,5,30,30
341,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
342,100,USD,INR,10000,800000,2024-5-10,2024,5,10,10
343,100,USD,INR,10000,800000,2024-5-27,2024,5,27,27
344,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
345,101,USD,INR,10000,800000,2024-5-27,2024,5,27,27
346,101,USD,INR,10000,800000,2024-5-06,2024,5,6,06
347,102,USD,INR,10000,800000,2024-5-14,2024,5,14,14
348,102,USD,INR,10000,800000,2024-5-27,2024,5,27,27
349,102,USD,INR,10000,800000,2024-5-26,2024,5,26,26
350,100,USD,INR,10000,800000,2024-5-15,2024,5,15,15
351,100,USD,INR,10000,800000,2024-5-02,2024,5,2,02
352,100,USD,INR,10000,800000,2024-5-27,2024,5,27,27
353,100,USD,INR,10000,800000,2024-5-20,2024,5,20,20
354,101,USD,INR,10000,800000,2024-5-10,2024,5,10,10
355,101,USD,INR,10000,800000,2024-5-13,2024,5,13,13
356,101,USD,INR,10000,800000,2024-5-20,2024,5,20,20
357,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
358,102,USD,INR,10000,800000,2024-5-20,2024,5,20,20
359,102,USD,INR,10000,800000,2024-5-04,2024,5,4,04
360,100,USD,INR,10000,800000,2024-5-16,2024,5,16,16
361,100,USD,INR,10000,800000,2024-5-19,2024,5,19,19
362,100,USD,INR,10000,800000,2024-5-11,2024,5,11,11
363,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
364,101,USD,INR,10000,800000,2024-5-06,2024,5,6,06
365,101,USD,INR,10000,800000,2024-5-22,2024,5,22,22
366,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
367,102,USD,INR,10000,800000,2024-5-24,2024,5,24,24
368,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
369,102,USD,INR,10000,800000,2024-5-30,2024,5,30,30
370,100,USD,INR,10000,800000,2024-5-06,2024,5,6,06
371,100,USD,INR,10000,800000,2024-5-02,2024,5,2,02
372,100,USD,INR,10000,800000,2024-5-21,2024,5,21,21
373,100,USD,INR,10000,800000,2024-5-14,2024,5,14,14
374,101,USD,INR,10000,800000,2024-5-27,2024,5,27,27
375,101,USD,INR,10000,800000,2024-5-02,2024,5,2,02
376,101,USD,INR,10000,800000,2024-5-08,2024,5,8,08
377,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
378,102,USD,INR,10000,800000,2024-5-05,2024,5,5,05
379,102,USD,INR,10000,800000,2024-5-18,2024,5,18,18
380,100,USD,INR,10000,800000,2024-5-18,2024,5,18,18
381,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
382,100,USD,INR,10000,800000,2024-5-25,2024,5,25,25
383,100,USD,INR,10000,800000,2024-5-12,2024,5,12,12
384,101,USD,INR,10000,800000,2024-5-26,2024,5,26,26
385,101,USD,INR,10000,800000,2024-5-12,2024,5,12,12
386,101,USD,INR,10000,800000,2024-5-02,2024,5,2,02
387,102,USD,INR,10000,800000,2024-5-18,2024,5,18,18
388,102,USD,INR,10000,800000,2024-5-27,2024,5,27,27
389,102,USD,INR,10000,800000,2024-5-12,2024,5,12,12
390,100,USD,INR,10000,800000,2024-5-01,2024,5,1,01
391,100,USD,INR,10000,800000,2024-5-30,2024,5,30,30
392,100,USD,INR,10000,800000,2024-5-23,2024,5,23,23
393,100,USD,INR,10000,800000,2024-5-25,2024,5,25,25
394,101,USD,INR,10000,800000,2024-5-16,2024,5,16,16
395,101,USD,INR,10000,800000,2024-5-15,2024,5,15,15
396,101,USD,INR,10000,800000,2024-5-07,2024,5,7,07
397,102,USD,INR,10000,800000,2024-5-06,2024,5,6,06
398,102,USD,INR,10000,800000,2024-5-20,2024,5,20,20
399,102,USD,INR,10000,800000,2024-5-29,2024,5,29,29
400,100,USD,INR,10000,800000,2024-5-12,2024,5,12,12
401,100,USD,INR,10000,800000,2024-5-29,2024,5,29,29
402,100,USD,INR,10000,800000,2024-5-16,2024,5,16,16
403,100,USD,INR,10000,800000,2024-5-22,2024,5,22,22
404,101,USD,INR,10000,800000,2024-5-17,2024,5,17,17
405,101,USD,INR,10000,800000,2024-5-03,2024,5,3,03
406,101,USD,INR,10000,800000,2024-5-03,2024,5,3,03
407,102,USD,INR,10000,800000,2024-5-07,2024,5,7,07
408,102,USD,INR,10000,800000,2024-5-22,2024,5,22,22
409,102,USD,INR,10000,800000,2024-5-22,2024,5,22,22
410,100,USD,INR,10000,800000,2024-5-09,2024,5,9,09
411,100,USD,INR,10000,800000,2024-5-20,2024,5,20,20
412,100,USD,INR,10000,800000,2024-5-20,2024,5,20,20
413,100,USD,INR,10000,800000,2024-5-19,2024,5,19,19
414,101,USD,INR,10000,800000,2024-5-23,2024,5,23,23
415,101,USD,INR,10000,800000,2024-5-14,2024,5,14,14
416,101,USD,INR,10000,800000,2024-5-26,2024,5,26,26
417,102,USD,INR,10000,800000,2024-5-24,2024,5,24,24
418,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
419,102,USD,INR,10000,800000,2024-5-19,2024,5,19,19
420,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
421,100,USD,INR,10000,800000,2024-5-21,2024,5,21,21
422,100,USD,INR,10000,800000,2024-5-19,2024,5,19,19
423,100,USD,INR,10000,800000,2024-5-21,2024,5,21,21
424,101,USD,INR,10000,800000,2024-5-15,2024,5,15,15
425,101,USD,INR,10000,800000,2024-5-19,2024,5,19,19
426,101,USD,INR,10000,800000,2024-5-19,2024,5,19,19
427,102,USD,INR,10000,800000,2024-5-10,2024,5,10,10
428,102,USD,INR,10000,800000,2024-5-20,2024,5,20,20
429,102,USD,INR,10000,800000,2024-5-28,2024,5,28,28
430,100,USD,INR,10000,800000,2024-5-26,2024,5,26,26
431,100,USD,INR,10000,800000,2024-5-17,2024,5,17,17
432,100,USD,INR,10000,800000,2024-5-25,2024,5,25,25
433,100,USD,INR,10000,800000,2024-5-30,2024,5,30,30
434,101,USD,INR,10000,800000,2024-5-18,2024,5,18,18
435,101,USD,INR,10000,800000,2024-5-28,2024,5,28,28
436,101,USD,INR,10000,800000,2024-5-17,2024,5,17,17
437,102,USD,INR,10000,800000,2024-5-19,2024,5,19,19
